XJ074	Invalid parameter value '<value>' for Statement.setQueryTimeout(int seconds).
XJ076	The position argument '<positionArgument>' exceeds the size of the BLOB/CLOB.
XJ077	Got an exception when trying to read the first byte/character of the BLOB/CLOB pattern using getBytes/getSubString.
XJ078	Offset '<value>' is either less than zero or is too large for the current BLOB/CLOB.
XJ079	The length specified '<number>' exceeds the size of the BLOB/CLOB.
XJ080	USING execute statement passed <number> parameters rather than <number>.
XJ081	Conflicting create/restore/recovery attributes specified.
XJ081	Invalid value '<value>' passed as parameter '<parameterName>' to method '<methodName>'
XJ085	Stream has already been read and end-of-file reached and cannot be re-used.
XJ086	This method cannot be invoked while the cursor is not on the insert row or if the concurrency of this ResultSet object is CONCUR_READ_ONLY.
XJ087	Sum of position('<pos>') and length('<length>') is greater than the size of the LOB plus one.
XJ088	Invalid operation: wasNull() called with no data retrieved.
XJ090	Invalid parameter: calendar is null.
XJ091	Invalid argument: parameter index <indexNumber> is not an OUT or INOUT parameter.
XJ093	Length of BLOB/CLOB, <number>, is too large. The length cannot exceed <number>.
XJ094	This object is already closed.
XJ095	An attempt to execute a privileged action failed.
XJ096	A resource bundle could not be found in the <packageName> package for <value>
XJ097	Cannot rollback or release a savepoint that was not created by this connection.
XJ098	The auto-generated keys value <value> is invalid
XJ099	The Reader/Stream object does not contain length characters
XJ100	The scale supplied by the registerOutParameter method does not match with the setter method. Possible loss of precision!
XJ103	Table name can not be null
XJ104	Shared key length is invalid: <value>.
XJ105	DES key has the wrong length, expected length <number>, got length <number>.
XJ106	No such padding
XJ107	Bad Padding
XJ108	Illegal Block Size
XJ110	Primary table name can not be null
XJ111	Foreign table name can not be null
XJ112	Security exception encountered, see next exception for details.
XJ113	Unable to open file <fileName> : <error>
XJ114	Invalid cursor name '<cursorName>'
XJ115	Unable to open resultSet with requested holdability <value>.
XJ116	No more than <number> commands may be added to a single batch.
XJ117	Batching of queries not allowed by J2EE compliance.
XJ118	Query batch requested on a non-query statement.
XJ121	Invalid operation at current cursor position.
XJ122	No updateXXX methods were called on this row.
XJ123	This method must be called to update values in the current row or the insert row.
XJ124	Column not updatable.
XJ125	This method should only be called on ResultSet objects that are scrollable (type TYPE_SCROLL_INSENSITIVE).
XJ126	This method should not be called on sensitive dynamic cursors.
XJ128	Unable to unwrap for '<value>'
XJ200	Exceeded maximum number of sections <value>
XJ202	Invalid cursor name '<cursorName>'.
XJ203	Cursor name '<cursorName>' is already in use
XJ204	Unable to open result set with requested holdability <holdValue>.
XJ206	SQL text '<value>' has no tokens.
XJ207	executeQuery method can not be used for update.
XJ208	Non-atomic batch failure. The batch was submitted, but at least one exception occurred on an individual member of the batch. Use getNextException() to retrieve the exceptions for specific batched elements.
XJ209	The required stored procedure is not installed on the server.
XJ210	The load module name for the stored procedure on the server is not found.
XJ211	Non-recoverable chain-breaking exception occurred during batch processing. The batch is terminated non-atomically.
XJ212	Invalid attribute syntax: <attributeSyntax>
XJ213	The traceLevel connection property does not have a valid format for a number.
XJ214	An IO Error occurred when calling free() on a CLOB or BLOB.
XJ215	You cannot invoke other java.sql.Clob/java.sql.Blob methods after calling the free() method or after the Blob/Clob's transaction has been committed or rolled back.
XJ216	The length of this BLOB/CLOB is not available yet. When a BLOB or CLOB is accessed as a stream, the length is not available until the entire stream has been processed.
XJ217	The locator that was supplied for this CLOB/BLOB is invalid
XK000	The security policy could not be reloaded: <reason>
XN001	Connection reset is not allowed when inside a unit of work.
XN008	Query processing has been terminated due to an error on the server.
XN009	Error obtaining length of BLOB/CLOB object, exception follows.
XN010	Procedure name can not be null.
XN011	Procedure name length <number> is not within the valid range of 1 to <number>.
XN012	On <operatingSystemName> platforms, XA supports version <versionNumber> and above, this is version <versionNumber>
XN013	Invalid scroll orientation.
XN014	Encountered an Exception while reading from the stream specified by parameter #<value>. The remaining data expected by the server has been filled with 0x0. The Exception had this message: <messageText>.
XN015	Network protocol error: the specified size of the InputStream, parameter #<value>, is less than the actual InputStream length.
XN016	Encountered an Exception while trying to verify the length of the stream specified by parameter #<value>. The Exception had this message: <messageText>.
XN017	End of stream prematurely reached while reading the stream specified by parameter #<value>. The remaining data expected by the server has been filled with 0x0.
XN018	Network protocol error: the specified size of the Reader, parameter #<value>, is less than the actual InputStream length.
XN019	Error executing a <value>, server returned <value>.
XN020	Error marshalling or unmarshalling a user defined type: <messageDetail>
XN021	An object of type <sourceClassName> cannot be cast to an object of type <targetClassName>.
XRE00	This LogFactory module does not support replicatiosn.
XRE01	The log received from the master is corrupted.
XRE02	Master and Slave at different versions. Unable to proceed with Replication.
XRE03	Unexpected replication error. See derby.log for details.
XRE04	Could not establish a connection to the peer of the replicated database '<dbname>' on address '<hostname>:<portname>'.
XRE04	Connection lost for replicated database '<dbname>'.
XRE05	The log files on the master and slave are not in synch for replicated database '<dbname>'. The master log instant is <masterfile>:<masteroffset>, whereas the slave log instant is <slavefile>:<slaveoffset>. This is FATAL for replication - replication will be stopped.
XRE06	The connection attempts to the replication slave for the database <dbname> exceeded the specified timeout period.
XRE07	Could not perform operation because the database is not in replication master mode.
XRE08	Replication slave mode started successfully for database '<dbname>'. Connection refused because the database is in replication slave mode.
XRE09	Cannot start replication slave mode for database '<dbname>'. The database has already been booted.
XRE10	Conflicting attributes specified. See reference manual for attributes allowed in combination with replication attribute '<attribute>'.
XRE11	Could not perform operation '<command>' because the database '<dbname>' has not been booted.
XRE12	Replication network protocol error for database '<dbname>'. Expected message type '<expectedtype>', but received type '<receivedtype>'.
XRE20	Failover performed successfully for database '<dbname>', the database has been shutdown.
XRE21	Error occurred while performing failover for database '<dbname>', Failover attempt was aborted.
XRE22	Replication master has already been booted for database '<dbname>'
XRE23	Replication master cannot be started since unlogged operations are in progress, unfreeze to allow unlogged operations to complete and restart replication
XRE40	Could not perform operation because the database is not in replication slave mode.
XRE41	Replication operation 'failover' or 'stopSlave' refused on the slave database because the connection with the master is working. Issue the 'failover' or 'stopMaster' operation on the master database instead.
XRE42	Replicated database '<dbname>' shutdown.
XRE43	Unexpected error when trying to stop replication slave mode. To stop repliation slave mode, use operation 'stopSlave' or 'failover'.
XSAI2	The conglomerate (<value>) requested does not exist.
XSAI3	Feature not implemented.
XSAM0	Exception encountered while trying to boot module for '<value>'.
XSAM2	There is no index or conglomerate with conglom id '<conglomID>' to drop.
XSAM3	There is no index or conglomerate with conglom id '<conglomID>'.
XSAM4	There is no sort called '<sortName>'.
XSAM5	Scan must be opened and positioned by calling next() before making other calls.
XSAM6	Record <containerName> on page <pageNumber> in container <recordNumber> not found.
XSAS0	A scan controller interface method was called which is not appropriate for a scan on a sort.
XSAS1	An attempt was made to fetch a row before the beginning of a sort or after the end of a sort.
XSAS3	The type of a row inserted into a sort does not match the sort's template.
XSAS6	Could not acquire resources for sort.
XSAX0	XA protocol violation.
XSAX1	An attempt was made to start a global transaction with an Xid of an existing global transaction.
XSCB0	Could not create container.
XSCB1	Container <containerName> not found.
XSCB2	The required property <propertyName> not found in the property list given to createConglomerate() for a btree secondary index.
XSCB3	Unimplemented feature.
XSCB4	A method on a btree open scan has been called prior to positioning the scan on the first row (i.e. no next() call has been made yet). The current state of the scan is (<value>).
XSCB5	During logical undo of a btree insert or delete the row could not be found in the tree.
XSCB6	Limitation: Record of a btree secondary index cannot be updated or inserted due to lack of space on the page. Use the parameters derby.storage.pageSize and/or derby.storage.pageReservedSpace to work around this limitation.
XSCB7	An internal error was encountered during a btree scan - current_rh is null = <value>, position key is null = <value>.
XSCB8	The btree conglomerate <value> is closed.
XSCB9	Reserved for testing.
XSCG0	Could not create a template.
XSCH0	Could not create container.
XSCH1	Container <containerName> not found.
XSCH4	Conglomerate could not be created.
XSCH5	In a base table there was a mismatch between the requested column number <number> and the maximum number of columns <number>.
XSCH6	The heap container with container id <containerID> is closed.
XSCH7	The scan is not positioned.
XSCH8	The feature is not implemented.
XSDA1	An attempt was made to access an out of range slot on a page
XSDA2	An attempt was made to update a deleted record
XSDA3	Limitation: Record cannot be updated or inserted due to lack of space on the page. Use the parameters derby.storage.pageSize and/or derby.storage.pageReservedSpace to work around this limitation.
XSDA4	An unexpected exception was thrown
XSDA5	An attempt was made to undelete a record that is not deleted
XSDA6	Column <columnName> of row is null, it needs to be set to point to an object.
XSDA7	Restore of a serializable or SQLData object of class <className>, attempted to read more data than was originally stored
XSDA8	Exception during restore of a serializable or SQLData object of class <className>
XSDA9	Class not found during restore of a serializable or SQLData object of class <className>
XSDAA	Illegal time stamp <value>, either time stamp is from a different page or of incompatible implementation
XSDAB	cannot set a null time stamp
XSDAC	Attempt to move either rows or pages from one container to another.
XSDAD	Attempt to move zero rows from one page to another.
XSDAE	Can only make a record handle for special record handle id.
XSDAF	Using special record handle as if it were a normal record handle.
XSDAG	The allocation nested top transaction cannot open the container.
XSDAI	Page <page> being removed is already locked for deallocation.
XSDAJ	Exception during write of a serializable or SQLData object
XSDAK	Wrong page is gotten for record handle <value>.
XSDAL	Record handle <value> unexpectedly points to overflow page.
XSDAM	Exception during restore of a SQLData object of class <className>. The specified class cannot be instantiated.
XSDAN	Exception during restore of a SQLData object of class <className>. The specified class encountered an illegal access exception.
XSDAO	Internal error: page <pageNumber> attempted latched twice.
XSDB0	Unexpected exception on in-memory page <page>
XSDB1	Unknown page format at page <page>
XSDB2	Unknown container format at container <containerName> : <value>
XSDB3	Container information cannot change once written: was <value>, now <value>
XSDB4	Page <page> is at version <versionNumber>, the log file contains change version <versionNumber>, either there are log records of this page missing, or this page did not get written out to disk properly.
XSDB5	Log has change record on page <page>, which is beyond the end of the container.
XSDB6	Another instance of Derby may have already booted the database <databaseName>.
XSDB7	WARNING: Derby (instance <value>) is attempting to boot the database <databaseName> even though Derby (instance <value>) may still be active. Only one instance of Derby should boot a database at a time. Severe and non-recoverable corruption can result and may have already occurred.
XSDB8	WARNING: Derby (instance <value>) is attempting to boot the database <databaseName> even though Derby (instance <value>) may still be active. Only one instance of Derby should boot a database at a time. Severe and non-recoverable corruption can result if 2 instances of Derby boot on the same database at the same time. The derby.database.forceDatabaseLock=true property has been set, so the database will not boot until the db.lck is no longer present. Normally this file is removed when the first instance of Derby to boot on the database exits, but it may be left behind in some shutdowns. It will be necessary to remove the file by hand in that case. It is important to verify that no other VM is accessing the database before deleting the db.lck file by hand.
XSDB9	Stream container <containerName> is corrupt.
XSDBA	Attempt to allocate object <object> failed.
XSDBB	Unknown page format at page <page>, page dump follows: <value>
XSDBC	Write of container information to page 0 of container <container> failed. See nested error for more information.
XSDF0	Could not create file <fileName> as it already exists.
XSDF1	Exception during creation of file <fileName> for container
XSDF2	Exception during creation of file <fileName> for container, file could not be removed. The exception was: <value>.
XSDF3	Cannot create segment <segmentName>.
XSDF4	Exception during remove of file <fileName> for dropped container, file could not be removed <value>.
XSDF6	Cannot find the allocation page <page>.
XSDF7	Newly created page failed to be latched <value>
XSDF8	Cannot find page <page> to reuse.
XSDFB	Operation not supported by a read only database
XSDFD	Different page image read on 2 I/Os on Page <page>, first image has incorrect checksum, second image has correct checksum. Page images follows: <value> <value>
XSDFF	The requested operation failed due to an unexpected exception.
XSDFH	Cannot backup the database, got an I/O Exception while writing to the backup container file <fileName>.
XSDFI	Error encountered while trying to write data to disk during database recovery. Check that the database disk is not full. If it is then delete unnecessary files, and retry connecting to the database. It is also possible that the file system is read only, or the disk has failed, or some other problem with the media. System encountered error while processing page <page>.
XSDG0	Page <page> could not be read from disk.
XSDG1	Page <page> could not be written to disk, please check if the disk is full, or if a file system limit, such as a quota or a maximum file size, has been reached.
XSDG2	Invalid checksum on Page <page>, expected=<value>, on-disk version=<value>, page dump follows: <value>
XSDG3	Meta-data for <containerName> could not be accessed to <type> <file>
XSDG5	Database is not in create mode when createFinished is called.
XSDG6	Data segment directory not found in <value> backup during restore. Please make sure that backup copy is the right one and it is not corrupted.
XSDG7	Directory <directoryName> could not be removed during restore. Please make sure that permissions are correct.
XSDG8	Unable to copy directory '<directoryName>' to '<value>' during restore. Please make sure that there is enough space and permissions are correct.
XSDG9	Derby thread received an interrupt during a disk I/O operation, please check your application for the source of the interrupt.
XSLA0	Cannot flush the log file to disk <value>.
XSLA1	Log Record has been sent to the stream, but it cannot be applied to the store (Object <object>). This may cause recovery problems also.
XSLA2	System will shutdown, got I/O Exception while accessing log file.
XSLA3	Log Corrupted, has invalid data in the log stream.
XSLA4	Cannot write to the log, most likely the log is full. Please delete unnecessary files. It is also possible that the file system is read only, or the disk has failed, or some other problems with the media.
XSLA5	Cannot read log stream for some reason to rollback transaction <transactionID>.
XSLA6	Cannot recover the database.
XSLA7	Cannot redo operation <operation> in the log.
XSLA8	Cannot rollback transaction <value>, trying to compensate <value> operation with <value>
XSLAA	The store has been marked for shutdown by an earlier exception.
XSLAB	Cannot find log file <logfileName>, please make sure your logDevice property is properly set with the correct path separator for your platform.
XSLAC	Database at <value> have incompatible format with the current version of software, it may have been created by or upgraded by a later version.
XSLAD	log Record at instant <value> in log file <value> corrupted. Expected log record length <value>, real length <logfileName>.
XSLAE	Control file at <value> cannot be written or updated.
XSLAF	A Read Only database was created with dirty data buffers.
XSLAH	A Read Only database is being updated.
XSLAI	Cannot log the checkpoint log record
XSLAJ	The logging system has been marked to shut down due to an earlier problem and will not allow any more operations until the system shuts down and restarts.
XSLAK	Database has exceeded largest log file number <value>.
XSLAL	log record size <logfileName> exceeded the maximum allowable log file size <value>. Error encountered in log file <value>, position <number>.
XSLAM	Cannot verify database format at {1} due to IOException.
XSLAN	Database at <value> has an incompatible format with the current version of the software. The database was created by or upgraded by version <versionNumber>.
XSLAO	Recovery failed unexpected problem <value>.
XSLAP	Database at <value> is at version <versionNumber>. Beta databases cannot be upgraded,
XSLAQ	cannot create log file at directory <directoryName>.
XSLAR	Unable to copy log file '<logfileName>' to '<value>' during restore. Please make sure that there is enough space and permissions are correct.
XSLAS	Log directory <directoryName> not found in backup during restore. Please make sure that backup copy is the correct one and it is not corrupted.
XSLAT	The log directory '<directoryName>' exists. The directory might belong to another database. Check that the location specified for the logDevice attribute is correct.
XSLB1	Log operation <logOperation> encounters error writing itself out to the log stream, this could be caused by an errant log operation or internal log buffer full due to excessively large log operation.
XSLB2	Log operation <logOperation> logging excessive data, it filled up the internal log buffer.
XSLB4	Cannot find truncationLWM <value>.
XSLB5	Illegal truncationLWM instant <value> for truncation point <value>. Legal range is from <value> to <value>.
XSLB6	Trying to log a 0 or -ve length log Record.
XSLB8	Trying to reset a scan to <value>, beyond its limit of <value>.
XSLB9	Cannot issue any more change, log factory has been stopped.
XSRS0	Cannot freeze the database after it is already frozen.
XSRS1	Cannot backup the database to <value>, which is not a directory.
XSRS4	Error renaming file (during backup) from <value> to <value>.
XSRS5	Error copying file (during backup) from <path> to <path>.
XSRS6	Cannot create backup directory <directoryName>.
XSRS7	Backup caught unexpected exception.
XSRS8	Log Device can only be set during database creation time, it cannot be changed on the fly.
XSRS9	Record <recordName> no longer exists
XSRSA	Cannot backup the database when unlogged operations are uncommitted. Please commit the transactions with backup blocking operations.
XSRSB	Backup cannot be performed in a transaction with uncommitted unlogged operations.
XSRSC	Cannot backup the database to <directoryLocation>, it is a database directory.
XSTA2	A transaction was already active, when attempt was made to make another transaction active.
XSTB0	An exception was thrown during transaction abort.
XSTB2	Cannot log transaction changes, maybe trying to write to a read only database.
XSTB3	Cannot abort transaction because the log manager is null, probably due to an earlier error.
XSTB5	Creating database with logging disabled encountered unexpected problem.
XSTB6	Cannot substitute a transaction table with another while one is already in use.
